step,method,source_method,mean_energy_per_site,standard_error_of_mean,n_independent_runs
3962,Metropolis,metropolis,-1.33662228,3.81041503e-04,100
3962,Row-Update,mps2,-1.33769480,6.66848279e-05,100
3962,Hybrid,mixture2,-1.33762079,7.50325013e-05,100
3963,Metropolis,metropolis,-1.33662362,3.81104582e-04,100
3963,Row-Update,mps2,-1.33769978,6.49839609e-05,100
3963,Hybrid,mixture2,-1.33761361,7.54601800e-05,100
3964,Metropolis,metropolis,-1.33661906,3.81016008e-04,100
3964,Row-Update,mps2,-1.33769582,6.67919072e-05,100
3964,Hybrid,mixture2,-1.33761499,7.54882377e-05,100
3965,Metropolis,metropolis,-1.33662522,3.81094564e-04,100
3965,Row-Update,mps2,-1.33769834,6.55862422e-05,100
3965,Hybrid,mixture2,-1.33761419,7.50331750e-05,100
3966,Metropolis,metropolis,-1.33662348,3.80937143e-04,100
3966,Row-Update,mps2,-1.33769762,6.55696812e-05,100
3966,Hybrid,mixture2,-1.33760818,7.53206776e-05,100
3967,Metropolis,metropolis,-1.33662688,3.81156510e-04,100
3967,Row-Update,mps2,-1.33770138,6.53560228e-05,100
3967,Hybrid,mixture2,-1.33760823,7.56646970e-05,100
3968,Metropolis,metropolis,-1.33662437,3.81038484e-04,100
3968,Row-Update,mps2,-1.33770808,6.46121083e-05,100
3968,Hybrid,mixture2,-1.33761456,7.57555206e-05,100
3969,Metropolis,metropolis,-1.33662192,3.81070455e-04,100
3969,Row-Update,mps2,-1.33769455,6.58823601e-05,100
3969,Hybrid,mixture2,-1.33761796,7.50650986e-05,100
3970,Metropolis,metropolis,-1.33661736,3.80874148e-04,100
3970,Row-Update,mps2,-1.33770500,6.48228848e-05,100
3970,Hybrid,mixture2,-1.33761613,7.61817615e-05,100
3971,Metropolis,metropolis,-1.33662074,3.81404608e-04,100
3971,Row-Update,mps2,-1.33770041,6.43873954e-05,100
3971,Hybrid,mixture2,-1.33760868,7.60287408e-05,100
3972,Metropolis,metropolis,-1.33662049,3.80784543e-04,100
3972,Row-Update,mps2,-1.33769041,6.81797954e-05,100
3972,Hybrid,mixture2,-1.33761382,7.46244979e-05,100
3973,Metropolis,metropolis,-1.33661499,3.81335970e-04,100
3973,Row-Update,mps2,-1.33769702,6.71415144e-05,100
3973,Hybrid,mixture2,-1.33761750,7.51831328e-05,100
3974,Metropolis,metropolis,-1.33662991,3.80937506e-04,100
3974,Row-Update,mps2,-1.33771103,6.74537274e-05,100
3974,Hybrid,mixture2,-1.33760882,7.51611434e-05,100
3975,Metropolis,metropolis,-1.33662524,3.81286977e-04,100
3975,Row-Update,mps2,-1.33770047,6.74767972e-05,100
3975,Hybrid,mixture2,-1.33761282,7.52369703e-05,100
3976,Metropolis,metropolis,-1.33662342,3.81001310e-04,100
3976,Row-Update,mps2,-1.33770124,6.53571913e-05,100
3976,Hybrid,mixture2,-1.33761677,7.48899173e-05,100
3977,Metropolis,metropolis,-1.33662083,3.80928562e-04,100
3977,Row-Update,mps2,-1.33769639,6.62965365e-05,100
3977,Hybrid,mixture2,-1.33761190,7.62237911e-05,100
3978,Metropolis,metropolis,-1.33661927,3.81255367e-04,100
3978,Row-Update,mps2,-1.33769314,6.70480754e-05,100
3978,Hybrid,mixture2,-1.33761367,7.53189471e-05,100
3979,Metropolis,metropolis,-1.33661437,3.80641468e-04,100
3979,Row-Update,mps2,-1.33769801,6.67102223e-05,100
3979,Hybrid,mixture2,-1.33761533,7.52004328e-05,100
3980,Metropolis,metropolis,-1.33662252,3.81126545e-04,100
3980,Row-Update,mps2,-1.33770216,6.73442463e-05,100
3980,Hybrid,mixture2,-1.33762187,7.32276339e-05,100
3981,Metropolis,metropolis,-1.33662132,3.81216490e-04,100
3981,Row-Update,mps2,-1.33770331,6.74324632e-05,100
3981,Hybrid,mixture2,-1.33761423,7.45335626e-05,100
3982,Metropolis,metropolis,-1.33661663,3.81083016e-04,100
3982,Row-Update,mps2,-1.33770907,6.61693178e-05,100
3982,Hybrid,mixture2,-1.33762200,7.62808682e-05,100
3983,Metropolis,metropolis,-1.33661712,3.81044150e-04,100
3983,Row-Update,mps2,-1.33768949,6.84604123e-05,100
3983,Hybrid,mixture2,-1.33762014,7.61071053e-05,100
3984,Metropolis,metropolis,-1.33662011,3.81174964e-04,100
3984,Row-Update,mps2,-1.33769253,6.74691083e-05,100
3984,Hybrid,mixture2,-1.33761706,7.46679240e-05,100
3985,Metropolis,metropolis,-1.33661891,3.81124524e-04,100
3985,Row-Update,mps2,-1.33769557,6.77005336e-05,100
3985,Hybrid,mixture2,-1.33760784,7.57665477e-05,100
3986,Metropolis,metropolis,-1.33661687,3.80979421e-04,100
3986,Row-Update,mps2,-1.33770389,6.63821077e-05,100
3986,Hybrid,mixture2,-1.33761314,7.54521489e-05,100
3987,Metropolis,metropolis,-1.33661981,3.80822511e-04,100
3987,Row-Update,mps2,-1.33769985,6.54422435e-05,100
3987,Hybrid,mixture2,-1.33762470,7.50435841e-05,100
3988,Metropolis,metropolis,-1.33661461,3.80843868e-04,100
3988,Row-Update,mps2,-1.33769384,6.62441938e-05,100
3988,Hybrid,mixture2,-1.33761050,7.56668361e-05,100
3989,Metropolis,metropolis,-1.33662141,3.80929195e-04,100
3989,Row-Update,mps2,-1.33768931,6.72185270e-05,100
3989,Hybrid,mixture2,-1.33761597,7.49580583e-05,100
3990,Metropolis,metropolis,-1.33661737,3.81043737e-04,100
3990,Row-Update,mps2,-1.33769493,6.55032782e-05,100
3990,Hybrid,mixture2,-1.33761659,7.49212662e-05,100
3991,Metropolis,metropolis,-1.33662511,3.80808619e-04,100
3991,Row-Update,mps2,-1.33769767,6.43787833e-05,100
3991,Hybrid,mixture2,-1.33761462,7.51205760e-05,100
3992,Metropolis,metropolis,-1.33662213,3.81222582e-04,100
3992,Row-Update,mps2,-1.33770738,6.53330264e-05,100
3992,Hybrid,mixture2,-1.33760849,7.50193045e-05,100
3993,Metropolis,metropolis,-1.33662356,3.81341017e-04,100
3993,Row-Update,mps2,-1.33769545,6.66788179e-05,100
3993,Hybrid,mixture2,-1.33761418,7.47086794e-05,100
3994,Metropolis,metropolis,-1.33662264,3.81048086e-04,100
3994,Row-Update,mps2,-1.33769060,7.00293531e-05,100
3994,Hybrid,mixture2,-1.33761954,7.53993802e-05,100
3995,Metropolis,metropolis,-1.33662820,3.80511633e-04,100
3995,Row-Update,mps2,-1.33770386,6.56345368e-05,100
3995,Hybrid,mixture2,-1.33762258,7.46458660e-05,100
3996,Metropolis,metropolis,-1.33662305,3.81211047e-04,100
3996,Row-Update,mps2,-1.33769993,6.54425451e-05,100
3996,Hybrid,mixture2,-1.33761684,7.50347217e-05,100
3997,Metropolis,metropolis,-1.33662489,3.81020189e-04,100
3997,Row-Update,mps2,-1.33770598,6.55460329e-05,100
3997,Hybrid,mixture2,-1.33761136,7.51093658e-05,100
3998,Metropolis,metropolis,-1.33662229,3.80732715e-04,100
3998,Row-Update,mps2,-1.33770511,6.56981863e-05,100
3998,Hybrid,mixture2,-1.33761083,7.59058385e-05,100
3999,Metropolis,metropolis,-1.33662473,3.80935635e-04,100
3999,Row-Update,mps2,-1.33770172,6.62113848e-05,100
3999,Hybrid,mixture2,-1.33761411,7.53651457e-05,100
4000,Metropolis,metropolis,-1.33662314,3.80675516e-04,100
4000,Row-Update,mps2,-1.33769724,6.65291819e-05,100
4000,Hybrid,mixture2,-1.33761771,7.62218694e-05,100
4001,Metropolis,metropolis,-1.33662156,3.80517096e-04,100
4001,Row-Update,mps2,-1.33769989,6.77533553e-05,100
4001,Hybrid,mixture2,-1.33761935,7.60962032e-05,100
4002,Metropolis,metropolis,-1.33662179,3.80820331e-04,100
4002,Row-Update,mps2,-1.33769429,6.82588711e-05,100
4002,Hybrid,mixture2,-1.33762048,7.56212032e-05,100
4003,Metropolis,metropolis,-1.33662939,3.80542037e-04,100
4003,Row-Update,mps2,-1.33770565,6.70883041e-05,100
4003,Hybrid,mixture2,-1.33761522,7.56868389e-05,100
4004,Metropolis,metropolis,-1.33662020,3.80167781e-04,100
4004,Row-Update,mps2,-1.33770824,6.64217327e-05,100
4004,Hybrid,mixture2,-1.33760785,7.48178307e-05,100
4005,Metropolis,metropolis,-1.33662437,3.80455547e-04,100
4005,Row-Update,mps2,-1.33770966,6.55657201e-05,100
4005,Hybrid,mixture2,-1.33761988,7.49964655e-05,100
4006,Metropolis,metropolis,-1.33661833,3.80400543e-04,100
4006,Row-Update,mps2,-1.33770324,6.72449669e-05,100
4006,Hybrid,mixture2,-1.33761864,7.51317420e-05,100
4007,Metropolis,metropolis,-1.33661251,3.80799117e-04,100
4007,Row-Update,mps2,-1.33769828,6.62804682e-05,100
4007,Hybrid,mixture2,-1.33762150,7.56085818e-05,100
4008,Metropolis,metropolis,-1.33661490,3.80561365e-04,100
4008,Row-Update,mps2,-1.33768748,6.68449397e-05,100
4008,Hybrid,mixture2,-1.33761698,7.59433423e-05,100
4009,Metropolis,metropolis,-1.33662044,3.80705245e-04,100
4009,Row-Update,mps2,-1.33769203,6.85286446e-05,100
4009,Hybrid,mixture2,-1.33762596,7.55744371e-05,100
4010,Metropolis,metropolis,-1.33662699,3.80408771e-04,100
4010,Row-Update,mps2,-1.33768861,6.85876228e-05,100
4010,Hybrid,mixture2,-1.33761478,7.58629831e-05,100
4011,Metropolis,metropolis,-1.33661693,3.80889765e-04,100
4011,Row-Update,mps2,-1.33769417,6.56542781e-05,100
4011,Hybrid,mixture2,-1.33761599,7.66206370e-05,100
4012,Metropolis,metropolis,-1.33661523,3.80817022e-04,100
4012,Row-Update,mps2,-1.33768901,6.57039347e-05,100
4012,Hybrid,mixture2,-1.33761416,7.55227234e-05,100
4013,Metropolis,metropolis,-1.33662385,3.80718952e-04,100
4013,Row-Update,mps2,-1.33768900,6.73553003e-05,100
4013,Hybrid,mixture2,-1.33762152,7.51898366e-05,100
4014,Metropolis,metropolis,-1.33661807,3.80863959e-04,100
4014,Row-Update,mps2,-1.33769401,6.66789419e-05,100
4014,Hybrid,mixture2,-1.33761850,7.53212216e-05,100
4015,Metropolis,metropolis,-1.33661572,3.80735403e-04,100
4015,Row-Update,mps2,-1.33769635,6.66838039e-05,100
4015,Hybrid,mixture2,-1.33761431,7.53131415e-05,100
4016,Metropolis,metropolis,-1.33661704,3.81227643e-04,100
4016,Row-Update,mps2,-1.33769356,6.72587070e-05,100
4016,Hybrid,mixture2,-1.33760840,7.64304243e-05,100
4017,Metropolis,metropolis,-1.33662090,3.81131157e-04,100
4017,Row-Update,mps2,-1.33769884,6.78038013e-05,100
4017,Hybrid,mixture2,-1.33760774,7.54580211e-05,100
4018,Metropolis,metropolis,-1.33662402,3.80965970e-04,100
4018,Row-Update,mps2,-1.33769920,6.53424891e-05,100
4018,Hybrid,mixture2,-1.33761381,7.64427273e-05,100
4019,Metropolis,metropolis,-1.33662587,3.80766176e-04,100
4019,Row-Update,mps2,-1.33769868,6.48578262e-05,100
4019,Hybrid,mixture2,-1.33760940,7.47949717e-05,100
4020,Metropolis,metropolis,-1.33662646,3.80489869e-04,100
4020,Row-Update,mps2,-1.33769491,6.65697272e-05,100
4020,Hybrid,mixture2,-1.33761866,7.56628398e-05,100
4021,Metropolis,metropolis,-1.33662457,3.81164685e-04,100
4021,Row-Update,mps2,-1.33768681,6.70306412e-05,100
4021,Hybrid,mixture2,-1.33761523,7.53398431e-05,100
4022,Metropolis,metropolis,-1.33662184,3.81161324e-04,100
4022,Row-Update,mps2,-1.33769693,6.58884284e-05,100
4022,Hybrid,mixture2,-1.33762026,7.66076666e-05,100
4023,Metropolis,metropolis,-1.33662098,3.81434811e-04,100
4023,Row-Update,mps2,-1.33769229,6.56158006e-05,100
4023,Hybrid,mixture2,-1.33761599,7.67459828e-05,100
4024,Metropolis,metropolis,-1.33662192,3.81093803e-04,100
4024,Row-Update,mps2,-1.33769859,6.67374015e-05,100
4024,Hybrid,mixture2,-1.33761813,7.60588719e-05,100
4025,Metropolis,metropolis,-1.33662520,3.80955163e-04,100
4025,Row-Update,mps2,-1.33769459,6.51981184e-05,100
4025,Hybrid,mixture2,-1.33760763,7.65499305e-05,100
4026,Metropolis,metropolis,-1.33662070,3.81208153e-04,100
4026,Row-Update,mps2,-1.33769966,6.61096263e-05,100
4026,Hybrid,mixture2,-1.33760984,7.65417989e-05,100
4027,Metropolis,metropolis,-1.33662486,3.81144652e-04,100
4027,Row-Update,mps2,-1.33769395,6.69558273e-05,100
4027,Hybrid,mixture2,-1.33760857,7.52882332e-05,100
4028,Metropolis,metropolis,-1.33662749,3.80892474e-04,100
4028,Row-Update,mps2,-1.33769461,6.53690313e-05,100
4028,Hybrid,mixture2,-1.33761704,7.61477877e-05,100
4029,Metropolis,metropolis,-1.33662688,3.80768110e-04,100
4029,Row-Update,mps2,-1.33770658,6.42842414e-05,100
4029,Hybrid,mixture2,-1.33761977,7.51413176e-05,100
4030,Metropolis,metropolis,-1.33661813,3.81155991e-04,100
4030,Row-Update,mps2,-1.33770412,6.47081500e-05,100
4030,Hybrid,mixture2,-1.33761640,7.42103625e-05,100
4031,Metropolis,metropolis,-1.33662139,3.80941144e-04,100
4031,Row-Update,mps2,-1.33770719,6.47673006e-05,100
4031,Hybrid,mixture2,-1.33762170,7.51922427e-05,100
4032,Metropolis,metropolis,-1.33662065,3.81221470e-04,100
4032,Row-Update,mps2,-1.33770657,6.45073463e-05,100
4032,Hybrid,mixture2,-1.33762507,7.53529642e-05,100
4033,Metropolis,metropolis,-1.33662243,3.81224279e-04,100
4033,Row-Update,mps2,-1.33769937,6.39214349e-05,100
4033,Hybrid,mixture2,-1.33762555,7.56439057e-05,100
4034,Metropolis,metropolis,-1.33663118,3.80870772e-04,100
4034,Row-Update,mps2,-1.33770534,6.46633854e-05,100
4034,Hybrid,mixture2,-1.33762217,7.51556766e-05,100
4035,Metropolis,metropolis,-1.33661623,3.80747891e-04,100
4035,Row-Update,mps2,-1.33770508,6.56384265e-05,100
4035,Hybrid,mixture2,-1.33761835,7.51884855e-05,100
4036,Metropolis,metropolis,-1.33662618,3.80812481e-04,100
4036,Row-Update,mps2,-1.33770005,6.44625991e-05,100
4036,Hybrid,mixture2,-1.33762029,7.52433943e-05,100
4037,Metropolis,metropolis,-1.33662184,3.81121915e-04,100
4037,Row-Update,mps2,-1.33769755,6.50965225e-05,100
4037,Hybrid,mixture2,-1.33763068,7.48284371e-05,100
4038,Metropolis,metropolis,-1.33662849,3.81063221e-04,100
4038,Row-Update,mps2,-1.33769521,6.52190799e-05,100
4038,Hybrid,mixture2,-1.33762345,7.45670322e-05,100
4039,Metropolis,metropolis,-1.33662317,3.80810433e-04,100
4039,Row-Update,mps2,-1.33769515,6.46668863e-05,100
4039,Hybrid,mixture2,-1.33761739,7.51874301e-05,100
4040,Metropolis,metropolis,-1.33662813,3.80617909e-04,100
4040,Row-Update,mps2,-1.33769100,6.48856244e-05,100
4040,Hybrid,mixture2,-1.33762136,7.55928114e-05,100
4041,Metropolis,metropolis,-1.33663075,3.81076136e-04,100
4041,Row-Update,mps2,-1.33769427,6.56854389e-05,100
4041,Hybrid,mixture2,-1.33761494,7.57561957e-05,100
4042,Metropolis,metropolis,-1.33662723,3.80925899e-04,100
4042,Row-Update,mps2,-1.33769403,6.59047349e-05,100
4042,Hybrid,mixture2,-1.33761568,7.46755337e-05,100
4043,Metropolis,metropolis,-1.33663322,3.80894002e-04,100
4043,Row-Update,mps2,-1.33771033,6.53130239e-05,100
4043,Hybrid,mixture2,-1.33761329,7.52135140e-05,100
4044,Metropolis,metropolis,-1.33663138,3.80384651e-04,100
4044,Row-Update,mps2,-1.33770344,6.49246634e-05,100
4044,Hybrid,mixture2,-1.33761368,7.53913900e-05,100
4045,Metropolis,metropolis,-1.33662900,3.80799671e-04,100
4045,Row-Update,mps2,-1.33770328,6.56356074e-05,100
4045,Hybrid,mixture2,-1.33761358,7.47222433e-05,100
4046,Metropolis,metropolis,-1.33663006,3.81126202e-04,100
4046,Row-Update,mps2,-1.33770064,6.42264436e-05,100
4046,Hybrid,mixture2,-1.33760744,7.55346972e-05,100
4047,Metropolis,metropolis,-1.33663404,3.81002456e-04,100
4047,Row-Update,mps2,-1.33769586,6.47145088e-05,100
4047,Hybrid,mixture2,-1.33761548,7.51073073e-05,100
4048,Metropolis,metropolis,-1.33663479,3.80938678e-04,100
4048,Row-Update,mps2,-1.33769693,6.79153855e-05,100
4048,Hybrid,mixture2,-1.33760851,7.53429915e-05,100
4049,Metropolis,metropolis,-1.33663251,3.81427211e-04,100
4049,Row-Update,mps2,-1.33770418,6.55200427e-05,100
4049,Hybrid,mixture2,-1.33760673,7.54841393e-05,100
4050,Metropolis,metropolis,-1.33663066,3.81351222e-04,100
4050,Row-Update,mps2,-1.33770078,6.54619525e-05,100
4050,Hybrid,mixture2,-1.33761433,7.59280024e-05,100
4051,Metropolis,metropolis,-1.33663357,3.81147676e-04,100
4051,Row-Update,mps2,-1.33770722,6.49442039e-05,100
4051,Hybrid,mixture2,-1.33760965,7.50519828e-05,100
4052,Metropolis,metropolis,-1.33663577,3.80618218e-04,100
4052,Row-Update,mps2,-1.33769648,6.58726425e-05,100
4052,Hybrid,mixture2,-1.33761551,7.50218227e-05,100
4053,Metropolis,metropolis,-1.33663377,3.81037589e-04,100
4053,Row-Update,mps2,-1.33769536,6.44264643e-05,100
4053,Hybrid,mixture2,-1.33760888,7.54018575e-05,100
4054,Metropolis,metropolis,-1.33663255,3.80775129e-04,100
4054,Row-Update,mps2,-1.33769973,6.50380920e-05,100
4054,Hybrid,mixture2,-1.33761038,7.55338347e-05,100
4055,Metropolis,metropolis,-1.33663108,3.81163470e-04,100
4055,Row-Update,mps2,-1.33769770,6.58717749e-05,100
4055,Hybrid,mixture2,-1.33761363,7.61282508e-05,100
4056,Metropolis,metropolis,-1.33662959,3.81038238e-04,100
4056,Row-Update,mps2,-1.33770788,6.50147889e-05,100
4056,Hybrid,mixture2,-1.33761889,7.60495744e-05,100
4057,Metropolis,metropolis,-1.33662779,3.81266143e-04,100
4057,Row-Update,mps2,-1.33770816,6.39237364e-05,100
4057,Hybrid,mixture2,-1.33761103,7.55044379e-05,100
4058,Metropolis,metropolis,-1.33662861,3.81247721e-04,100
4058,Row-Update,mps2,-1.33770194,6.42441879e-05,100
4058,Hybrid,mixture2,-1.33761519,7.57274657e-05,100
4059,Metropolis,metropolis,-1.33662774,3.80636317e-04,100
4059,Row-Update,mps2,-1.33769565,6.51475158e-05,100
4059,Hybrid,mixture2,-1.33761098,7.53866708e-05,100
4060,Metropolis,metropolis,-1.33663369,3.80570058e-04,100
4060,Row-Update,mps2,-1.33770187,6.61510849e-05,100
4060,Hybrid,mixture2,-1.33760885,7.51975604e-05,100
4061,Metropolis,metropolis,-1.33663555,3.80867010e-04,100
4061,Row-Update,mps2,-1.33769831,6.54660765e-05,100
4061,Hybrid,mixture2,-1.33761179,7.54614256e-05,100
4062,Metropolis,metropolis,-1.33662420,3.80878059e-04,100
4062,Row-Update,mps2,-1.33770104,6.45856325e-05,100
4062,Hybrid,mixture2,-1.33761951,7.59116167e-05,100
4063,Metropolis,metropolis,-1.33663234,3.81044534e-04,100
4063,Row-Update,mps2,-1.33771652,6.50759812e-05,100
4063,Hybrid,mixture2,-1.33761928,7.40852158e-05,100
4064,Metropolis,metropolis,-1.33662595,3.80364697e-04,100
4064,Row-Update,mps2,-1.33770310,6.41906728e-05,100
4064,Hybrid,mixture2,-1.33761651,7.61493276e-05,100
4065,Metropolis,metropolis,-1.33663115,3.81281567e-04,100
4065,Row-Update,mps2,-1.33770608,6.46964584e-05,100
4065,Hybrid,mixture2,-1.33761985,7.48506396e-05,100
4066,Metropolis,metropolis,-1.33662813,3.81056252e-04,100
4066,Row-Update,mps2,-1.33771727,6.44157239e-05,100
4066,Hybrid,mixture2,-1.33761474,7.58628110e-05,100
4067,Metropolis,metropolis,-1.33662732,3.80571044e-04,100
4067,Row-Update,mps2,-1.33771027,6.44447753e-05,100
4067,Hybrid,mixture2,-1.33762848,7.57745250e-05,100
4068,Metropolis,metropolis,-1.33663894,3.81118761e-04,100
4068,Row-Update,mps2,-1.33770339,6.57118408e-05,100
4068,Hybrid,mixture2,-1.33760707,7.91063972e-05,100
4069,Metropolis,metropolis,-1.33662685,3.80557105e-04,100
4069,Row-Update,mps2,-1.33770842,6.52754387e-05,100
4069,Hybrid,mixture2,-1.33761329,7.46140251e-05,100
4070,Metropolis,metropolis,-1.33663400,3.81273021e-04,100
4070,Row-Update,mps2,-1.33770669,6.41620278e-05,100
4070,Hybrid,mixture2,-1.33761362,7.54051217e-05,100
4071,Metropolis,metropolis,-1.33663206,3.80884414e-04,100
4071,Row-Update,mps2,-1.33770916,6.47587379e-05,100
4071,Hybrid,mixture2,-1.33761304,7.48210529e-05,100
4072,Metropolis,metropolis,-1.33662452,3.81125130e-04,100
4072,Row-Update,mps2,-1.33770332,6.48969775e-05,100
4072,Hybrid,mixture2,-1.33762177,7.55643354e-05,100
4073,Metropolis,metropolis,-1.33663043,3.80585622e-04,100
4073,Row-Update,mps2,-1.33770914,6.43856234e-05,100
4073,Hybrid,mixture2,-1.33762546,7.49423739e-05,100
4074,Metropolis,metropolis,-1.33662839,3.81322098e-04,100
4074,Row-Update,mps2,-1.33770572,6.40124931e-05,100
4074,Hybrid,mixture2,-1.33762232,7.50974397e-05,100
4075,Metropolis,metropolis,-1.33663487,3.80935506e-04,100
4075,Row-Update,mps2,-1.33770739,6.48356922e-05,100
4075,Hybrid,mixture2,-1.33761281,7.67205532e-05,100
4076,Metropolis,metropolis,-1.33662828,3.80691674e-04,100
4076,Row-Update,mps2,-1.33771413,6.40504257e-05,100
4076,Hybrid,mixture2,-1.33762156,7.54656818e-05,100
4077,Metropolis,metropolis,-1.33662855,3.80802502e-04,100
4077,Row-Update,mps2,-1.33770996,6.41791696e-05,100
4077,Hybrid,mixture2,-1.33761340,7.57142971e-05,100
4078,Metropolis,metropolis,-1.33663024,3.81227463e-04,100
4078,Row-Update,mps2,-1.33771392,6.37900970e-05,100
4078,Hybrid,mixture2,-1.33761679,7.52365503e-05,100
4079,Metropolis,metropolis,-1.33663058,3.81149630e-04,100
4079,Row-Update,mps2,-1.33770823,6.49542988e-05,100
4079,Hybrid,mixture2,-1.33763094,7.54806493e-05,100
4080,Metropolis,metropolis,-1.33663169,3.81384709e-04,100
4080,Row-Update,mps2,-1.33769506,6.58275636e-05,100
4080,Hybrid,mixture2,-1.33761736,7.55368956e-05,100
4081,Metropolis,metropolis,-1.33662679,3.81179850e-04,100
4081,Row-Update,mps2,-1.33769681,6.42999509e-05,100
4081,Hybrid,mixture2,-1.33761232,7.50130834e-05,100
4082,Metropolis,metropolis,-1.33662750,3.80838892e-04,100
4082,Row-Update,mps2,-1.33770188,6.38907598e-05,100
4082,Hybrid,mixture2,-1.33761137,7.55024319e-05,100
4083,Metropolis,metropolis,-1.33662445,3.81314761e-04,100
4083,Row-Update,mps2,-1.33770219,6.47603114e-05,100
4083,Hybrid,mixture2,-1.33761636,7.56503091e-05,100
4084,Metropolis,metropolis,-1.33663352,3.80787055e-04,100
4084,Row-Update,mps2,-1.33770078,6.44730159e-05,100
4084,Hybrid,mixture2,-1.33761933,7.49623831e-05,100
4085,Metropolis,metropolis,-1.33663638,3.80431986e-04,100
4085,Row-Update,mps2,-1.33770389,6.46451450e-05,100
4085,Hybrid,mixture2,-1.33761811,7.70587267e-05,100
4086,Metropolis,metropolis,-1.33663769,3.80973111e-04,100
4086,Row-Update,mps2,-1.33770537,6.46230855e-05,100
4086,Hybrid,mixture2,-1.33761735,7.68040438e-05,100
4087,Metropolis,metropolis,-1.33663268,3.80843415e-04,100
4087,Row-Update,mps2,-1.33769972,6.54327682e-05,100
4087,Hybrid,mixture2,-1.33762288,7.75465450e-05,100
4088,Metropolis,metropolis,-1.33663449,3.80971982e-04,100
